shortOperatorName,lineName,hafasLineId
vrn-sw-eberbach,802,5-vrn026-802
vrn-sw-eberbach,803,5-vrn026-803
vrn-sw-eberbach,804,5-vrn026-804
vrn-sw-eberbach,805,5-vrn026-805
vrn-sw-eberbach,806,5-vrn026-806
vrn-sw-eberbach,807,5-vrn026-807
vrn-sw-eberbach,809,5-vrn026-809
vrn-sw-pirmasens,SWPS 201,5-vrn082-201
vrn-sw-pirmasens,SWPS 202,5-vrn082-202
vrn-sw-pirmasens,SWPS 203,5-vrn082-203
vrn-sw-pirmasens,SWPS 204,5-vrn082-204
vrn-sw-pirmasens,SWPS 205,5-vrn082-205
vrn-sw-pirmasens,SWPS 206,5-vrn082-206
vrn-sw-pirmasens,SWPS 207,5-vrn082-207
vrn-sw-pirmasens,SWPS 208,5-vrn082-208
vrn-sw-pirmasens,SWPS 209,5-vrn082-209
vrn-sw-pirmasens,SWPS 210,5-vrn082-210
vrn-sw-pirmasens,SWPS 211,5-vrn082-211
vrn-sw-pirmasens,SWPS 212,5-vrn082-212
vrn-sw-viernheim,611,5-vrn029-611
vrn-sw-viernheim,612,5-vrn029-612
vrn-sw-zweibruecken,221,5-vrn082-221
vrn-sw-zweibruecken,222,5-vrn082-222
vrn-sw-zweibruecken,223,5-vrn082-223
vrn-sw-zweibruecken,224,5-vrn082-224
vrn-sw-zweibruecken,225,5-vrn082-225
vrn-sw-zweibruecken,226,5-vrn082-226
vrn-sw-zweibruecken,228,5-vrn082-228
vrn-sw-zweibruecken,229,5-vrn082-229
vrn-sweg,675,5-vrn040-675
vrn-sweg,701,5-vrn040-701
vrn-sweg,702,5-vrn040-702
vrn-sweg,703,5-vrn040-703
vrn-sweg,704,5-vrn040-704
vrn-sweg,705,5-vrn040-705
vrn-sweg,706,5-vrn040-706
vrn-sweg,707,5-vrn040-707
vrn-sweg,708,5-vrn040-708
vrn-sweg,709,5-vrn040-709
vrn-sweg,712,5-vrn040-712
vrn-sweg,713,5-vrn040-713
vrn-sweg,718,5-vrn040-718
vrn-sweg,728,5-vrn040-728
vrn-sweg,730,5-vrn040-730
vrn-sweg,741,5-vrn040-741
vrn-sweg,750,5-vrn040-750
vrn-sweg,761,5-vrn040-761
vrn-sweg,762,5-vrn040-762
vrn-sweg,763,5-vrn040-763
vrn-sweg,765,5-vrn040-765
vrn-sweg,767,5-vrn040-767
vrn-sweg,768,5-vrn040-768
vrn-sweg,771,5-vrn040-771
vrn-sweg,772,5-vrn040-772
vrn-sweg,791,5-vrn040-791
vrn-sweg,792,5-vrn040-792
vrn-sweg,793,5-vrn040-793
vrn-sweg,794,5-vrn040-794
vrn-sweg,798,5-vrn040-798
vrn-sweg,799,5-vrn040-799
vrn-swk-kl,SWK 101,5-vrn081-101
vrn-swk-kl,SWK 102,5-vrn081-102
vrn-swk-kl,SWK 103,5-vrn081-103
vrn-swk-kl,SWK 104,5-vrn081-104
vrn-swk-kl,SWK 105,5-vrn081-105
vrn-swk-kl,SWK 106,5-vrn081-106
vrn-swk-kl,SWK 107,5-vrn081-107
vrn-swk-kl,SWK 108,5-vrn081-108
vrn-swk-kl,SWK 109,5-vrn081-109
vrn-swk-kl,SWK 111,5-vrn081-111
vrn-swk-kl,SWK 112,5-vrn081-112
vrn-swk-kl,SWK 113,5-vrn081-113
vrn-swk-kl,SWK 114,5-vrn081-114
vrn-swk-kl,SWK 115,5-vrn081-115
vrn-swk-kl,SWK 116,5-vrn081-116
vrn-swk-kl,SWK 117,5-vrn081-117
vrn-swk-kl,SWK N1 / 121,5-vrn081-N1
vrn-swk-kl,SWK N2 / 122,5-vrn081-N2
vrn-swk-kl,SWK N3 / 123,5-vrn081-N3
vrn-swk-kl,SWK N4 / 124,5-vrn081-N4
vrn-swk-kl,SWK N6 / 126,5-vrn081-N6
vrn-swk-kl,SWK N7 / 127,5-vrn081-N7
vrn-swk-kl,SWK N10 / 129,5-vrn081-N10
vrn-swk-kl,SWK N12 / 128,5-vrn081-N12
vrn-swk-kl,SWK N40 / 125,5-vrn081-N40
vrn-vgg-gersprenztal,640,5-vrn040-640
vrn-vgg-gersprenztal,641,5-vrn040-641
vrn-vgg-gersprenztal,642,5-vrn040-642
vrn-vgg-gersprenztal,643,5-vrn040-643
vrn-vgg-gersprenztal,644,5-vrn040-644
vrn-vgg-gersprenztal,644A,5-vrn040-644A
vrn-vgg-gersprenztal,645,5-vrn040-645
vrn-vgg-gersprenztal,646,5-vrn040-646
vrn-vgg-gersprenztal,647,5-vrn040-647
vrn-vgg-gersprenztal,664,5-vrn040-664
vrn-vgg-gersprenztal,665,5-vrn040-665
vrn-vgg-gersprenztal,665E,5-vrn040-665E
vrn-vgg-gersprenztal,666,5-vrn040-666
vrn-vgg-gersprenztal,669,5-vrn040-669
vrn-vgg-gersprenztal,670,5-vrn040-670
vrn-vgg-gersprenztal,671,5-vrn040-671
vrn-vgg-gersprenztal,672,5-vrn040-672
vrn-vgg-gersprenztal,673,5-vrn040-673
vrn-vgg-gersprenztal,675,5-vrn040-675
vrn-vgg-gersprenztal,676,5-vrn040-676
vrn-vgg-gersprenztal,677,5-vrn040-677
vrn-vgg-gersprenztal,678,5-vrn040-678
vrn-vgg-gersprenztal,679,5-vrn040-679
vrn-vgg-gersprenztal,680,5-vrn040-680
vrn-vgg-gersprenztal,681,5-vrn040-681
vrn-vgg-gersprenztal,682,5-vrn040-682
vrn-vgg-gersprenztal,683,5-vrn040-683
vrn-vgg-gersprenztal,685,5-vrn040-685
vrn-vgg-gersprenztal,688,5-vrn040-688
vrn-vgg-gersprenztal,690,5-vrn040-690
vrn-vgg-gersprenztal,692,5-vrn040-692
vrn-vgg-gersprenztal,694,5-vrn040-694
vrn-vgg-gersprenztal,696,5-vrn040-696
vrn-vgmt,88a,5-vrn049-88a
vrn-vgmt,88b,5-vrn049-88b
vrn-vgmt,850,5-vrn049-850
vrn-vgmt,851,5-vrn049-851
vrn-vgmt,857,5-vrn049-857
vrn-vgmt,930,5-vrn049-930
vrn-vgmt,933,5-vrn049-933
vrn-vgmt,934,5-vrn049-934
vrn-vgmt,937,5-vrn049-937
vrn-vgmt,939,5-vrn049-939
vrn-vgmt,940,5-vrn049-940
vrn-vgmt,941,5-vrn049-941
vrn-vgmt,942,5-vrn049-942
vrn-vgmt,943,5-vrn049-943
vrn-vgmt,944,5-vrn049-944
vrn-vgmt,945,5-vrn049-945
vrn-vgmt,949,5-vrn049-949
vrn-vgmt,952,5-vrn049-952
vrn-vgmt,955,5-vrn049-955
vrn-vgmt,956,5-vrn049-956
vrn-vgmt,957,5-vrn049-957
vrn-vgmt,958,5-vrn049-958
vrn-vgmt,959,5-vrn049-959
vrn-vgmt,961,5-vrn049-961
vrn-vgmt,962,5-vrn049-962
vrn-vgmt,963,5-vrn049-963
vrn-vgmt,964,5-vrn049-964
vrn-vgmt,965,5-vrn049-965
vrn-vgmt,966,5-vrn049-966
vrn-vgmt,967,5-vrn049-967
vrn-vgmt,968,5-vrn049-968
vrn-vgmt,969,5-vrn049-969
vrn-vgmt,970,5-vrn049-970
vrn-vgmt,971,5-vrn049-971
vrn-vgmt,972,5-vrn049-972
vrn-vgmt,973,5-vrn049-973
vrn-vgmt,974,5-vrn049-974
vrn-vgmt,975,5-vrn049-975
vrn-vgmt,976,5-vrn049-976
vrn-vgmt,977,5-vrn049-977
vrn-vgmt,980,5-vrn049-980
vrn-vgmt,988,5-vrn049-988
vrn-vgmt,989,5-vrn049-989
vrn-vgmt,990,5-vrn049-990
vrn-walter-mueller-biblis,652,5-vrn043-652
vrn-zarth,401,5-vrn024-401
vrn-zarth,402,5-vrn024-402
vrn-zarth,403,5-vrn024-403
vrn-zarth,404,5-vrn024-404
vrn-zarth,405,5-vrn024-405
vrn-zarth,406,5-vrn024-406
vrn-zarth,407,5-vrn024-407
vrn-zarth,408,5-vrn024-408
vrn-zarth,409,5-vrn024-409
vrn-zarth,410,5-vrn024-410
vrn-zarth,411,5-vrn024-411
vrn-zarth,415,5-vrn024-415
vrn-zarth,606,5-vrn024-606
vrn-zarth,609,5-vrn024-609
vrn-zarth,610,5-vrn024-610
vrn-zarth,640,5-vrn024-640
vrn-zarth,641,5-vrn024-641
vrn-zarth,642,5-vrn024-642
vrn-zarth,643,5-vrn024-643
vrn-zarth,645,5-vrn024-645
vrn-zarth,646,5-vrn024-646
vrn-zarth,647,5-vrn024-647
vrn-zarth,648,5-vrn024-648
vrn-zarth,649,5-vrn024-649
vrr-bogestra,U35,7-vrr032-35
vrr-bogestra,301,8-vrr033-301
vrr-bogestra,302,8-vrr033-302
vrr-bogestra,305,8-vrr033-305
vrr-bogestra,306,8-vrr030-306
vrr-bogestra,308,8-vrr033-308
vrr-bogestra,309,8-vrr033-309
vrr-bogestra,310,8-vrr033-310
vrr-bogestra,316,8-vrr030-316
vrr-bogestra,318,8-vrr033-318
vrr-bogestra,SB33,8-vrr033-sb33
vrr-bvr,SB19,5-aavase-sb19
vrr-bvr,SB66,5-aavase-sb66
vrr-dsw21,400,5-vrr038-400
vrr-dsw21,401,5-vrr038-401
vrr-dsw21,410,5-vrr038-410
vrr-dsw21,411,5-vrr038-411
vrr-dsw21,412,5-vrr038-412
vrr-dsw21,414,5-vrr038-414
vrr-dsw21,415,5-vrr038-415
vrr-dsw21,416,5-vrr038-416
vrr-dsw21,417,5-vrr038-417
vrr-dsw21,420,5-vrr038-420
vrr-dsw21,422,5-vrr038-422
vrr-dsw21,423,5-vrr038-423
vrr-dsw21,424,5-vrr038-424
vrr-dsw21,425,5-vrr038-425
vrr-dsw21,426,5-vrr038-426
vrr-dsw21,427,5-vrr038-427
vrr-dsw21,428,5-vrr038-428
vrr-dsw21,430,5-vrr038-430
vrr-dsw21,431,5-vrr038-431
vrr-dsw21,432,5-vrr038-432
vrr-dsw21,433,5-vrr038-433
vrr-dsw21,434,5-vrr038-434
vrr-dsw21,435,5-vrr038-435
vrr-dsw21,436,5-vrr038-436
vrr-dsw21,437,5-vrr038-437
vrr-dsw21,438,5-vrr038-438
vrr-dsw21,439,5-vrr038-439
vrr-dsw21,440,5-vrr038-440
vrr-dsw21,441,5-vrr038-441
vrr-dsw21,442,5-vrr038-442
vrr-dsw21,443,5-vrr038-443
vrr-dsw21,446,5-vrr038-446
vrr-dsw21,447,5-vrr038-447
vrr-dsw21,448,5-vrr038-448
vrr-dsw21,449,5-vrr038-449
vrr-dsw21,450,5-vrr038-450
vrr-dsw21,451,5-vrr038-451
vrr-dsw21,452,5-vrr038-452
vrr-dsw21,453,5-vrr038-453
vrr-dsw21,460,5-vrr038-460
vrr-dsw21,461,5-vrr038-461
vrr-dsw21,462,5-vrr038-462
vrr-dsw21,463,5-vrr038-463
vrr-dsw21,464,5-vrr038-464
vrr-dsw21,465,5-vrr038-465
vrr-dsw21,466,5-vrr038-466
vrr-dsw21,469,5-vrr038-469
vrr-dsw21,470,5-vrr038-470
vrr-dsw21,471,5-vrr038-471
vrr-dsw21,472,5-vrr038-472
vrr-dsw21,473,5-vrr038-473
vrr-dsw21,474,5-vrr038-474
vrr-dsw21,475,5-vrr038-475
vrr-dsw21,476,5-vrr038-476
vrr-dsw21,477,5-vrr038-477
vrr-dsw21,480,5-vrr038-480
vrr-dsw21,482,5-vrr038-482
vrr-dsw21,490,5-vrr038-490
vrr-dsw21,AirportExpress,5-vrr038-airex
vrr-dsw21,AirportShuttle,5-vrr038-airsh
vrr-dsw21,U41,7-vrr036-41
vrr-dsw21,U42,7-vrr036-42
vrr-dsw21,U43,7-vrr036-43
vrr-dsw21,U44,7-vrr036-44
vrr-dsw21,U45,7-vrr036-45
vrr-dsw21,U46,7-vrr036-46
vrr-dsw21,U47,7-vrr036-47
vrr-dsw21,U49,7-vrr036-49
vrr-dsw21,HB1,8-vrr039-hb1
vrr-dsw21,HB2,8-vrr039-hb2
vrr-dsw21,HB3,8-vrr039-hb3
vrr-dsw21,HB5,8-vrr039-hb5
vrr-dsw21,HB7,8-vrr039-hb7
vrr-dvg,901,8-vrr020-901
vrr-dvg,903,8-vrr020-903
vrr-dvg,U79,7-vrr020-79
vrr-hst,CE51,5-vrr050-ce51
vrr-hst,CE52,5-vrr050-ce52
vrr-hst,NE1,5-vrr050-ne1
vrr-hst,NE2,5-vrr050-ne2
vrr-hst,NE3,5-vrr050-ne3
vrr-hst,NE4,5-vrr050-ne4
vrr-hst,NE5,5-vrr050-ne5
vrr-hst,NE6,5-vrr050-ne6
vrr-hst,NE9,5-vrr088-ne9
vrr-hst,NE11,5-vrr050-ne11
vrr-hst,NE12,5-vrr050-ne12
vrr-hst,NE19,5-vrr050-ne19
vrr-hst,NE21,5-vrr050-ne21
vrr-hst,NE32,5-vrr050-ne32
vrr-hst,510,5-vrr050-510
vrr-hst,512,5-vrr050-512
vrr-hst,513,5-vrr050-513
vrr-hst,514,5-vrr050-514
vrr-hst,515,5-vrr050-515
vrr-hst,516,5-vrr050-516
vrr-hst,517,5-vrr050-517
vrr-hst,518,5-vrr050-518
vrr-hst,519,5-vrr050-519
vrr-hst,521,5-vrr050-521
vrr-hst,522,5-vrr050-522
vrr-hst,524,5-vrr050-524
vrr-hst,525,5-vrr050-525
vrr-hst,527,5-vrr050-527
vrr-hst,528,5-vrr050-528
vrr-hst,534,5-vrr050-534
vrr-hst,535,5-vrr050-535
vrr-hst,537,5-vrr050-537
vrr-hst,538,5-vrr050-538
vrr-hst,539,5-vrr050-539
vrr-hst,540,5-vrr050-540
vrr-hst,541,5-vrr050-541
vrr-hst,542,5-vrr050-542
vrr-hst,543,5-vrr050-543
vrr-hst,545,5-vrr050-545
vrr-rheinbahn,U70,7-vrr070-u70
vrr-rheinbahn,U71,7-vrr070-u71
vrr-rheinbahn,U72,7-vrr070-u72
vrr-rheinbahn,U73,7-vrr070-u73
vrr-rheinbahn,U75,7-vrr070-u75
vrr-rheinbahn,U76,7-vrr070-u76
vrr-rheinbahn,U77,7-vrr070-u77
vrr-rheinbahn,U78,7-vrr070-u78
vrr-rheinbahn,U79,7-vrr070-u79
vrr-rheinbahn,U83,7-vrr070-u83
vrr-rheinbahn,701,8-vrr071-701
vrr-rheinbahn,704,8-vrr071-704
vrr-rheinbahn,705,8-vrr071-705
vrr-rheinbahn,706,8-vrr071-706
vrr-rheinbahn,707,8-vrr071-707
vrr-rheinbahn,708,8-vrr071-708
vrr-rheinbahn,709,8-vrr071-709
vrr-rheinbahn,169,8-vrr072-169
vrr-rheinbahn,721,5-vrr072-721
vrr-rheinbahn,722,5-vrr072-722
vrr-rheinbahn,723,5-vrr072-723
vrr-rheinbahn,724,5-vrr072-724
vrr-rheinbahn,725,5-vrr072-725
vrr-rheinbahn,726,5-vrr072-726
vrr-rheinbahn,727,5-vrr072-727
vrr-rheinbahn,728,5-vrr072-728
vrr-rheinbahn,729,5-vrr072-729
vrr-rheinbahn,730,5-vrr072-730
vrr-rheinbahn,731,5-vrr072-731
vrr-rheinbahn,732,5-vrr072-732
vrr-rheinbahn,733,5-vrr072-733
vrr-rheinbahn,734,5-vrr072-734
vrr-rheinbahn,735,5-vrr072-735
vrr-rheinbahn,736,5-vrr072-736
vrr-rheinbahn,737,5-vrr072-737
vrr-rheinbahn,738,5-vrr072-738
vrr-rheinbahn,741,5-vrr072-741
vrr-rheinbahn,742,5-vrr072-742
vrr-rheinbahn,743,5-vrr072-743
vrr-rheinbahn,745,5-vrr072-745
vrr-rheinbahn,746,5-vrr072-746
vrr-rheinbahn,747,5-vrr072-747
vrr-rheinbahn,748,5-vrr072-748
vrr-rheinbahn,749,5-vrr072-749
vrr-rheinbahn,751,5-vrr072-751
vrr-rheinbahn,752,5-vrr072-752
vrr-rheinbahn,753,5-vrr072-753
vrr-rheinbahn,754,5-vrr072-754
vrr-rheinbahn,756,5-vrr072-756
vrr-rheinbahn,757,5-vrr072-757
vrr-rheinbahn,758,5-vrr072-758
vrr-rheinbahn,759,5-vrr072-759
vrr-rheinbahn,760,5-vrr072-760
vrr-rheinbahn,761,5-vrr072-761
vrr-rheinbahn,770,5-vrr072-770
vrr-rheinbahn,771,5-vrr072-771
vrr-rheinbahn,772,5-vrr072-772
vrr-rheinbahn,773,5-vrr072-773
vrr-rheinbahn,774,5-vrr072-774
vrr-rheinbahn,776,5-vrr072-776
vrr-rheinbahn,777,5-vrr072-777
vrr-rheinbahn,778,5-vrr072-778
vrr-rheinbahn,779,5-vrr072-779
vrr-rheinbahn,780,5-vrr072-780
vrr-rheinbahn,781,5-vrr072-781
vrr-rheinbahn,782,5-vrr072-782
vrr-rheinbahn,783,5-vrr072-783
vrr-rheinbahn,784,5-vrr072-784
vrr-rheinbahn,785,5-vrr072-785
vrr-rheinbahn,786,5-vrr072-786
vrr-rheinbahn,787,5-vrr072-787
vrr-rheinbahn,788,5-vrr072-788
vrr-rheinbahn,789,5-vrr072-789
vrr-rheinbahn,790,5-vrr072-790
vrr-rheinbahn,791,5-vrr072-791
vrr-rheinbahn,792,5-vrr072-792
vrr-rheinbahn,805,5-vrr072-805
vrr-rheinbahn,807,5-vrr072-807
vrr-rheinbahn,810,5-vrr072-810
vrr-rheinbahn,812,5-vrr072-812
vrr-rheinbahn,815,5-vrr072-815
vrr-rheinbahn,817,5-vrr072-817
vrr-rheinbahn,827,5-vrr072-827
vrr-rheinbahn,828,5-vrr072-828
vrr-rheinbahn,829,5-vrr072-829
vrr-rheinbahn,830,5-vrr072-830
vrr-rheinbahn,831,5-vrr072-831
vrr-rheinbahn,832,5-vrr072-832
vrr-rheinbahn,833,5-vrr072-833
vrr-rheinbahn,834,5-vrr072-834
vrr-rheinbahn,835,5-vrr072-835
vrr-rheinbahn,836,5-vrr072-836
vrr-rheinbahn,839,5-vrr072-839
vrr-rheinbahn,863,5-vrr072-863
vrr-rheinbahn,891,5-vrr072-891
vrr-rheinbahn,896,5-vrr072-896
vrr-rheinbahn,O1,5-vrr072-O1
vrr-rheinbahn,O3,5-vrr072-O3
vrr-rheinbahn,O5,5-vrr072-O5
vrr-rheinbahn,O6,5-vrr072-O6
vrr-rheinbahn,O10,5-vrr072-O10
vrr-rheinbahn,O11,5-vrr072-O11
vrr-rheinbahn,O13,5-vrr072-O13
vrr-rheinbahn,O14,5-vrr072-O14
vrr-rheinbahn,O15,5-vrr072-O15
vrr-rheinbahn,O16,5-vrr072-O16
vrr-rheinbahn,O17,5-vrr072-O17
vrr-rheinbahn,O19,5-vrr072-O19
vrr-rheinbahn,E,5-vrr072-E
vrr-rheinbahn,M1,5-vrr073-m1
vrr-rheinbahn,M2,5-vrr073-m2
vrr-rheinbahn,M3,5-vrr073-m3
vrr-rheinbahn,SB19,5-vrr072-sb19
vrr-rheinbahn,SB50,5-vrr072-sb50
vrr-rheinbahn,SB51,5-vrr072-sb51
vrr-rheinbahn,SB52,5-vrr072-sb52
vrr-rheinbahn,SB53,5-vrr072-sb53
vrr-rheinbahn,SB55,5-vrr072-sb55
vrr-rheinbahn,SB57,5-vrr072-sb57
vrr-rheinbahn,SB59,5-vrr072-sb59
vrr-rheinbahn,SB68,5-vrr072-sb68
vrr-rheinbahn,SB79,5-vrr072-sb79
vrr-rheinbahn,SkyT,5-vrr077-skyt
vrr-ruhrbahn,U11,7-vrr010-11
vrr-ruhrbahn,U17,7-vrr010-17
vrr-ruhrbahn,U18,7-vrr013-18
vrr-ruhrbahn,101,8-vrr011-101
vrr-ruhrbahn,102,8-vrr013-102
vrr-ruhrbahn,103,8-vrr011-103
vrr-ruhrbahn,104,8-vrr013-104
vrr-ruhrbahn,105,8-vrr011-105
vrr-ruhrbahn,106,8-vrr011-106
vrr-ruhrbahn,107,8-vrr011-107
vrr-ruhrbahn,108,8-vrr011-108
vrr-ruhrbahn,109,8-vrr011-109
vrr-ruhrbahn,112,8-vrr015-112
vrr-sr,615,5-vrr016-615
vrr-sr,654,5-vrr016-654
vrr-sr,655,5-vrr016-655
vrr-sr,657,5-vrr016-657
vrr-sr,658,5-vrr016-658
vrr-sr,660,5-vrr016-660
vrr-sr,664,5-vrr016-664
vrr-sr,669,5-vrr016-669
vrr-sr,670,5-vrr016-670
vrr-sr,671,5-vrr016-671
vrr-sr,672,5-vrr016-672
vrr-sr,673,5-vrr016-673
vrr-sr,675,5-vrr016-675
vrr-sr,CE63,5-vrr016-ce63
vrr-swk,041,8-vrr001-041
vrr-swk,042,8-vrr001-042
vrr-swk,043,8-vrr001-043
vrr-swk,044,8-vrr001-044
vrr-sws,681,5-vrr018-681
vrr-sws,682,5-vrr018-682
vrr-sws,683,5-vrr018-683
vrr-sws,684,5-vrr018-684
vrr-sws,685,5-vrr018-685
vrr-sws,686,5-vrr018-686
vrr-sws,687,5-vrr018-687
vrr-sws,689,5-vrr018-689
vrr-sws,690,5-vrr018-690
vrr-sws,691,5-vrr018-691
vrr-sws,692,5-vrr018-692
vrr-sws,693,5-vrr018-693
vrr-sws,694,5-vrr018-694
vrr-sws,695,5-vrr018-695
vrr-sws,696,5-vrr018-696
vrr-sws,697,5-vrr018-697
vrr-sws,698,5-vrr018-698
vrr-sws,699,5-vrr018-699
vrr-sws,NE21,5-vrr018-ne21
vrr-sws,NE22,5-vrr018-ne22
vrr-sws,NE23,5-vrr018-ne23
vrr-sws,NE24,5-vrr018-ne24
vrr-sws,NE25,5-vrr018-ne25
vrr-sws,NE28,5-vrr018-ne28
vrr-wsw,600,5-vrr066-600
vrr-wsw,601,5-vrr066-601
vrr-wsw,602,5-vrr066-602
vrr-wsw,603,5-vrr066-603
vrr-wsw,604,5-vrr066-604
vrr-wsw,605,5-vrr066-605
vrr-wsw,606,5-vrr066-606
vrr-wsw,607,5-vrr066-607
vrr-wsw,608,5-vrr066-608
vrr-wsw,609,5-vrr066-609
vrr-wsw,610,5-vrr066-610
vrr-wsw,611,5-vrr066-611
vrr-wsw,612,5-vrr066-612
vrr-wsw,613,5-vrr066-613
vrr-wsw,614,5-vrr066-614
vrr-wsw,615,5-vrr066-615
vrr-wsw,616,5-vrr066-616
vrr-wsw,617,5-vrr066-617
vrr-wsw,618,5-vrr066-618
vrr-wsw,619,5-vrr066-619
vrr-wsw,620,5-vrr066-620
vrr-wsw,621,5-vrr066-621
vrr-wsw,622,5-vrr066-622
vrr-wsw,623,5-vrr066-623
vrr-wsw,624,5-vrr066-624
vrr-wsw,625,5-vrr066-625
vrr-wsw,627,5-vrr066-627
vrr-wsw,628,5-vrr066-628
vrr-wsw,630,5-vrr066-630
vrr-wsw,631,5-vrr066-631
vrr-wsw,632,5-vrr066-632
vrr-wsw,633,5-vrr066-633
vrr-wsw,635,5-vrr066-635
vrr-wsw,636,5-vrr066-636
vrr-wsw,637,5-vrr066-637
vrr-wsw,638,5-vrr066-638
vrr-wsw,640,5-vrr066-640
vrr-wsw,641,5-vrr066-641
vrr-wsw,642,5-vrr066-642
vrr-wsw,643,5-vrr066-643
vrr-wsw,644,5-vrr066-644
vrr-wsw,645,5-vrr066-645
vrr-wsw,646,5-vrr066-646
vrr-wsw,647,5-vrr066-647
vrr-wsw,649,5-vrr066-649
vrr-wsw,650,5-vrr066-650
vrr-wsw,666,5-vrr066-666
vrr-wsw,669,5-vrr066-669
vrr-wsw,670,5-vrr066-670
vrr-wsw,60,8-vrr064-60
vrr-wsw,SB66,5-vrr088-sb66
vrr-wsw,SB69,5-vrr066-sb69
vrr-wsw,CE62,5-vrr066-ce62
vrr-wsw,CE64,5-vrr066-ce64
vrr-wsw,CE65,5-vrr066-ce65
vrr-wsw,Uni,5-vrr066-uni
vrr-wsw,E860,5-vrr066-e860
vrr-xbus,X05,5-vrr088-x05
vrr-xbus,X13,5-vrr038-x13
vrr-xbus,X27,5-vrr088-x27
vrr-xbus,X28,5-vrr088-x85
vrr-xbus,X32,5-vrr025-x32
vrr-xbus,X42,5-vrr015-x42
vrr-xbus,X49,5-vrr088-x49
vrs-kvb,106,5-vrr001-106
vrs-kvb,117,5-vrr001-117
vrs-kvb,118,5-vrr001-118
vrs-kvb,120,5-vrr001-120
vrs-kvb,121,5-vrr001-121
vrs-kvb,122,5-vrr001-122
vrs-kvb,123,5-vrr001-123
vrs-kvb,124,5-vrr001-124
vrs-kvb,125,5-vrr001-125
vrs-kvb,126,5-vrr001-126
vrs-kvb,127,5-vrr001-127
vrs-kvb,130,5-vrr001-130
vrs-kvb,131,5-vrr001-131
vrs-kvb,132,5-vrr001-132
vrs-kvb,133,5-vrr001-133
vrs-kvb,134,5-vrr001-134
vrs-kvb,135,5-vrr001-135
vrs-kvb,136,5-vrr001-136
vrs-kvb,138,5-vrr001-138
vrs-kvb,139,5-vrr001-139
vrs-kvb,140,5-vrr001-140
vrs-kvb,141,5-vrr001-141
vrs-kvb,142,5-vrr001-142
vrs-kvb,143,5-vrr001-143
vrs-kvb,144,5-vrr001-144
vrs-kvb,145,5-vrr001-145
vrs-kvb,146,5-vrr001-146
vrs-kvb,147,5-vrr001-147
vrs-kvb,148,5-vrr001-148
vrs-kvb,149,5-vrr001-149
vrs-kvb,150,5-vrr001-150
vrs-kvb,151,5-vrr001-151
vrs-kvb,152,5-vrr001-152
vrs-kvb,153,5-vrr001-153
vrs-kvb,154,5-vrr001-154
vrs-kvb,155,5-vrr001-155
vrs-kvb,156,5-vrr001-156
vrs-kvb,157,5-vrr001-157
vrs-kvb,158,5-vrr001-158
vrs-kvb,159,5-vrr001-159
vrs-kvb,160,5-vrr001-160
vrs-kvb,161,5-vrr001-161
vrs-kvb,162,5-vrr001-162
vrs-kvb,165,5-vrr001-165
vrs-kvb,166,5-vrr001-166
vrs-kvb,167,5-vrr001-167
vrs-kvb,171,5-vrr001-171
vrs-kvb,180,5-vrr001-180
vrs-kvb,181,5-vrr001-181
vrs-kvb,182,5-vrr001-182
vrs-kvb,183,5-vrr001-183
vrs-kvb,184,5-vrr001-184
vrs-kvb,185,5-vrr001-185
vrs-kvb,187,5-vrr001-187
vrs-kvb,188,5-vrr001-188
vrs-kvb,189,5-vrr001-189
vrs-kvb,191,5-vrr001-191
vrs-kvb,192,5-vrr001-192
vrs-kvb,193,5-vrr001-193
vrs-kvb,195,5-vrr001-195
vrs-kvb,196,5-vrr001-196
vrs-kvb,197,5-vrr001-197
vrs-rvk,260,5-vrs016-260
vrs-rvk,740,5-vrr016-740
vrs-rvk,741,5-vrr016-741
vrs-rvk,745,5-vrr016-745
vrs-rvk,747,5-vrr016-747
vrs-rvk,749,5-vrr016-749
vrs-rvk,751,5-vrr016-751
vrs-rvk,753,5-vrr016-753
vrs-rvk,800,5-vrr016-800
vrs-rvk,817,5-vrr016-817
vrs-rvk,818,5-vrr016-818
vrs-rvk,843,5-vrr016-843
vrs-rvk,845,5-vrr016-845
vrs-rvk,855,5-vrr016-855
vrs-rvk,856,5-vrr016-856
vrs-rvk,857,5-vrr016-857
vrs-rvk,858,5-vrr016-858
vrs-rvk,859,5-vrr016-859
vrs-rvk,880,5-vrr016-880
vrs-rvk,881,5-vrr016-881
vrs-rvk,882,5-vrr016-882
vrs-rvk,SB40,5-vrr016-SB40
vrs-stadtbahn,1,8-vrs001-1
vrs-stadtbahn,3,8-vrs001-3
vrs-stadtbahn,4,8-vrs001-4
vrs-stadtbahn,5,8-vrs001-5
vrs-stadtbahn,7,8-vrs001-7
vrs-stadtbahn,9,8-vrs001-9
vrs-stadtbahn,12,8-vrs001-12
vrs-stadtbahn,13,8-vrs001-13
vrs-stadtbahn,14,8-vrs001-14
vrs-stadtbahn,15,8-vrs001-15
vrs-stadtbahn,16,8-vrs001-16
vrs-stadtbahn,17,8-vrs001-17
vrs-stadtbahn,18,8-vrs001-18
vrs-stadtbahn,19,8-vrs001-19
vrs-stadtbahn,61,8-s3-61
vrs-stadtbahn,62,8-s3-62
vrs-stadtbahn,63,8-s3-63
vrs-stadtbahn,65,8-s3-65
vrs-stadtbahn,66,8-s3-66
